image_path,annotation_path,clip_prefix,split,is_augmented,aug_type,temperature_C,pH,DO_mgL,turbidity_NTU,lighting_mode,resolution_px,tank_id,has_annotation,num_instances,image_width,image_height
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00664.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00664.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,4,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00665.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00665.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,4,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00666.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00666.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,4,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00667.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00667.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,4,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00668.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00668.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,4,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00669.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00669.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,4,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00670.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00670.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,4,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00671.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00671.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,5,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00672.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00672.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,5,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00673.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00673.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,5,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00674.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00674.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00675.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00675.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,5,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00676.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00676.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,4,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00677.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00677.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00678.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00678.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00679.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00679.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00680.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00680.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00681.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00681.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00682.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00682.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,4,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00683.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00683.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,2,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00684.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00684.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,4,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00685.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00685.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00686.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00686.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00687.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00687.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00688.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00688.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00689.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00689.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00690.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00690.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00691.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00691.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00692.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00692.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00693.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00693.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00694.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00694.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00695.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00695.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00696.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00696.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00697.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00697.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00698.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00698.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00699.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00699.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00700.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00700.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00701.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00701.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00702.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00702.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00703.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00703.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00704.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00704.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00705.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00705.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00706.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00706.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00707.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00707.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00708.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00708.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00709.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00709.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00710.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00710.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00711.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00711.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00712.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00712.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00713.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00713.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00714.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00714.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00715.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00715.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00716.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00716.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00717.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00717.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00718.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00718.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00719.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00719.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00720.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00720.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00721.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00721.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00722.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00722.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00723.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00723.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00724.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00724.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00725.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00725.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00726.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00726.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00727.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00727.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00728.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00728.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00729.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00729.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00730.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00730.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00731.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00731.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00732.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00732.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00733.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00733.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00734.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00734.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00735.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00735.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00736.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00736.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00737.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00737.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00738.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00738.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00739.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00739.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00740.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00740.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00741.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00741.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00742.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00742.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00743.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00743.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00744.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00744.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00745.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00745.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00746.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00746.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00747.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00747.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00748.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00748.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00749.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00749.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00750.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00750.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00751.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00751.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,1,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00752.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00752.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00753.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00753.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00754.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00754.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00755.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00755.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
Frames\Augmented\GaussianBlur\GX020019\images\gauss_GX020019_00756.jpg,Frames\Augmented\GaussianBlur\GX020019\annotations\gauss_GX020019_00756.json,GX020019,TRAIN,True,GaussianBlur,30.1,8.1,4.6,9.0,Natural,3840x3360,R6,True,3,550,481
